category,county,town,ad_id,date_of_lead,leads,package_type
sale,Dublin,Foxrock,12425398,2020-05-11,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-11,2,Standard
sale,Dublin,Ballsbridge,12498345,2020-05-12,1,Standard
sale,Dublin,Dundrum,12407845,2020-05-12,2,Standard
sale,Dublin,Rathgar,12513890,2020-05-12,2,Standard
sale,Dublin,Sandyford,12498352,2020-05-12,1,Standard
sale,Dublin,Dalkey,12322773,2020-05-13,2,Standard
sale,Dublin,Foxrock,12509042,2020-05-13,1,Standard
sale,Dublin,Mount Merrion,12235803,2020-05-13,4,Premium
sale,Dublin,Sandyford,12320401,2020-05-13,1,Standard
sale,Wicklow,Delgany,11627985,2020-05-13,1,Standard
sale,Dublin,Dalkey,12322773,2020-05-14,1,Standard
sale,Dublin,Dublin 2,12498350,2020-05-15,1,Premium
sale,Dublin,Ballsbridge,12498356,2020-05-16,1,Premium
sale,Dublin,Dalkey,12322773,2020-05-16,2,Standard
sale,Dublin,Dublin 2,12498350,2020-05-16,1,Premium
sale,Dublin,Dun Laoghaire,12452842,2020-05-16,1,Premium
sale,Dublin,Knocklyon,12498346,2020-05-16,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-16,2,Standard
sale,Dublin,Ballsbridge,12498356,2020-05-17,1,Premium
sale,Dublin,Ballsbridge,12498357,2020-05-17,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-17,1,Standard
sale,Dublin,Ballsbridge,12498356,2020-05-18,1,Premium
sale,Dublin,Foxrock,12392324,2020-05-18,1,Standard
sale,Dublin,Foxrock,12509042,2020-05-18,2,Standard
sale,Dublin,Killiney,12498354,2020-05-18,1,Standard
sale,Dublin,Kilternan,12498355,2020-05-18,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-05-19,2,Standard
sale,Dublin,Booterstown,12498344,2020-05-19,1,Premium
sale,Dublin,Dun Laoghaire,12452842,2020-05-19,1,Premium
sale,Dublin,Mount Merrion,12235803,2020-05-19,1,Premium
sale,Dublin,Dundrum,12407845,2020-05-20,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-20,1,Standard
sale,Dublin,Foxrock,12509042,2020-05-21,1,Standard
sale,Dublin,Knocklyon,12498346,2020-05-21,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-21,1,Standard
sale,Dublin,Rathgar,12525246,2020-05-22,1,Standard
sale,Dublin,Rathgar,12525764,2020-05-22,1,Standard
sale,Dublin,Stillorgan,12498351,2020-05-22,1,Standard
sale,Dublin,Dalkey,12322773,2020-05-23,1,Standard
sale,Dublin,Foxrock,12509042,2020-05-23,2,Standard
sale,Dublin,Rathgar,12525246,2020-05-23,2,Standard
sale,Dublin,Dalkey,12322773,2020-05-24,1,Standard
sale,Dublin,Dublin 2,12498350,2020-05-25,1,Premium
sale,Dublin,Dublin 2,12498349,2020-05-25,2,Standard
sale,Dublin,Mount Merrion,12235803,2020-05-25,1,Premium
sale,Dublin,Rathgar,12525764,2020-05-25,1,Standard
sale,Dublin,Rathgar,12525246,2020-05-25,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-25,1,Standard
sale,Dublin,Ballsbridge,12498345,2020-05-26,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-05-26,1,Standard
sale,Dublin,Dundrum,12407845,2020-05-26,2,Standard
sale,Dublin,Foxrock,12509042,2020-05-26,1,Standard
sale,Dublin,Rathgar,12525246,2020-05-26,1,Standard
sale,Dublin,Rathgar,12525246,2020-05-27,1,Standard
sale,Wicklow,Kilquade,12498353,2020-05-27,1,Standard
sale,Dublin,Dublin 2,12498350,2020-05-28,1,Premium
sale,Dublin,Dun Laoghaire,12452842,2020-05-28,2,Premium
sale,Dublin,Dalkey,12322773,2020-05-29,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-05-29,1,Premium
sale,Dublin,Rathgar,12525246,2020-05-29,1,Standard
sale,Dublin,Rathgar,12525764,2020-05-29,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-30,2,Standard
sale,Dublin,Dalkey,12322773,2020-05-31,1,Standard
sale,Dublin,Dundrum,12407845,2020-05-31,1,Standard
sale,Dublin,Killiney,12498354,2020-05-31,1,Standard
sale,Dublin,Sandyford,12498352,2020-05-31,2,Standard
sale,Dublin,Ballsbridge,12498357,2020-06-01,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-01,1,Standard
sale,Dublin,Rathgar,12525246,2020-06-01,1,Standard
sale,Dublin,Sandyford,12498352,2020-06-01,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-02,3,Standard
sale,Dublin,Dundrum,12407845,2020-06-02,1,Standard
sale,Dublin,Sandyford,12498352,2020-06-02,1,Standard
sale,Dublin,Ballsbridge,12498356,2020-06-03,1,Premium
sale,Dublin,Blackrock,12444218,2020-06-03,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-03,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-03,13,Standard
sale,Dublin,Rathgar,12541476,2020-06-04,11,Standard
sale,Dublin,Sandyford,12498352,2020-06-04,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-06-05,1,Standard
sale,Dublin,Foxrock,12509042,2020-06-05,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-05,1,Standard
sale,Dublin,Sandyford,12320401,2020-06-05,1,Premium
sale,Dublin,Ranelagh,12416542,2020-06-06,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-06,2,Standard
sale,Dublin,Rathgar,12541476,2020-06-06,5,Standard
sale,Dublin,Ballsbridge,12498345,2020-06-07,1,Standard
sale,Dublin,Ranelagh,12416542,2020-06-07,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-07,3,Standard
sale,Dublin,Sandyford,12320401,2020-06-07,1,Premium
sale,Dublin,Sandyford,12498352,2020-06-07,1,Standard
sale,Wicklow,Delgany,11627985,2020-06-07,1,Standard
sale,Dublin,Dublin 2,12498347,2020-06-08,1,Standard
sale,Dublin,Rathgar,12513890,2020-06-08,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-08,7,Standard
sale,Dublin,Sandyford,12498352,2020-06-08,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-06-09,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-09,1,Standard
sale,Dublin,Dublin 2,12498349,2020-06-09,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-09,5,Standard
sale,Dublin,Sandyford,12498352,2020-06-09,2,Standard
sale,Wicklow,Delgany,11627985,2020-06-09,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-10,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-06-10,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-10,6,Standard
sale,Dublin,Sandyford,12498352,2020-06-10,1,Standard
sale,Dublin,Sandyford,12320401,2020-06-10,1,Premium
sale,Dublin,Rathgar,12525246,2020-06-11,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-11,6,Standard
sale,Dublin,Sandyford,12498352,2020-06-11,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-06-12,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-12,4,Standard
sale,Dublin,Sandyford,12498352,2020-06-12,1,Standard
sale,Dublin,Dublin 2,12498350,2020-06-13,1,Premium
sale,Dublin,Rathgar,12541476,2020-06-13,1,Standard
sale,Dublin,Sandyford,12498352,2020-06-13,1,Standard
sale,Dublin,Sandyford,12320401,2020-06-13,2,Premium
sale,Dublin,Dalkey,12322773,2020-06-14,2,Standard
sale,Dublin,Dublin 2,12498347,2020-06-14,1,Premium
sale,Dublin,Rathgar,12541476,2020-06-14,3,Standard
sale,Dublin,Dalkey,12322773,2020-06-15,2,Standard
sale,Dublin,Dublin 2,12498347,2020-06-15,1,Premium
sale,Dublin,Dun Laoghaire,12452842,2020-06-15,1,Premium
sale,Dublin,Dundrum,12407845,2020-06-15,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-15,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-15,2,Standard
sale,Dublin,Shankill,12474771,2020-06-15,1,Premium
sale,Dublin,Ballsbridge,12558354,2020-06-16,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-06-16,1,Premium
sale,Dublin,Dundrum,12407845,2020-06-16,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-16,2,Standard
sale,Dublin,Rathgar,12541476,2020-06-16,3,Standard
sale,Dublin,Stillorgan,12498351,2020-06-16,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-17,1,Featured
sale,Dublin,Dalkey,12322773,2020-06-17,1,Standard
sale,Dublin,Dundrum,12407845,2020-06-17,2,Standard
sale,Dublin,Foxrock,12509042,2020-06-17,3,Standard
sale,Dublin,Killiney,12560579,2020-06-17,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-17,2,Standard
sale,Dublin,Rathgar,12541476,2020-06-17,6,Standard
sale,Dublin,Sandyford,12498352,2020-06-17,1,Standard
sale,Dublin,Shankill,12474771,2020-06-17,1,Premium
sale,Dublin,Ballsbridge,12498345,2020-06-18,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-18,1,Featured
sale,Dublin,Dun Laoghaire,12452842,2020-06-18,1,Premium
sale,Dublin,Foxrock,12509042,2020-06-18,3,Standard
sale,Dublin,Killiney,12560579,2020-06-18,1,Standard
sale,Dublin,Ranelagh,12416542,2020-06-18,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-18,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-18,5,Standard
sale,Dublin,Sandyford,12498352,2020-06-18,1,Standard
sale,Dublin,Dalkey,12322773,2020-06-19,2,Standard
sale,Dublin,Rathgar,12525764,2020-06-19,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-19,3,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-20,2,Featured
sale,Dublin,Sandyford,12320401,2020-06-20,1,Premium
sale,Dublin,Ballsbridge,12558354,2020-06-21,1,Featured
sale,Dublin,Dundrum,12407845,2020-06-21,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-21,1,Standard
sale,Dublin,Rathgar,12525764,2020-06-21,1,Standard
sale,Dublin,Rathgar,12525246,2020-06-21,1,Standard
sale,Dublin,Stillorgan,12498351,2020-06-21,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-22,1,Featured
sale,Dublin,Dalkey,12322773,2020-06-22,2,Standard
sale,Dublin,Dundrum,12407845,2020-06-22,1,Standard
sale,Dublin,Killiney,12560579,2020-06-22,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-22,5,Standard
sale,Dublin,Sandyford,12320401,2020-06-22,1,Premium
sale,Dublin,Dalkey,12322773,2020-06-23,2,Standard
sale,Dublin,Dublin 2,12498347,2020-06-23,1,Premium
sale,Dublin,Rathgar,12541476,2020-06-23,1,Standard
sale,Dublin,Sandyford,12320401,2020-06-23,1,Premium
sale,Dublin,Ranelagh,12416542,2020-06-24,3,Standard
sale,Dublin,Rathgar,12541476,2020-06-24,2,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-06-25,1,Premium
sale,Dublin,Killiney,12498354,2020-06-25,1,Standard
sale,Dublin,Killiney,12560579,2020-06-25,2,Standard
sale,Dublin,Rathgar,12541476,2020-06-25,1,Standard
sale,Dublin,Rathgar,12513890,2020-06-26,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-26,2,Standard
sale,Dublin,Stillorgan,12498351,2020-06-26,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-27,1,Standard
sale,Dublin,Sandyford,12320401,2020-06-27,1,Premium
sale,Dublin,Rathgar,12541476,2020-06-28,1,Standard
sale,Dublin,Ballsbridge,12498356,2020-06-29,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-29,1,Featured
sale,Dublin,Ballsbridge,12498357,2020-06-29,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-06-29,1,Premium
sale,Dublin,Knocklyon,12498346,2020-06-29,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-29,1,Standard
sale,Dublin,Sandymount,12578752,2020-06-29,1,Standard
sale,Dublin,Ballsbridge,12498356,2020-06-30,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-06-30,1,Featured
sale,Dublin,Dalkey,12322773,2020-06-30,2,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-06-30,1,Premium
sale,Dublin,Knocklyon,12498346,2020-06-30,1,Standard
sale,Dublin,Rathgar,12541476,2020-06-30,3,Standard
sale,Dublin,Killiney,12560579,2020-07-01,1,Featured
sale,Dublin,Sandymount,12578752,2020-07-01,1,Standard
sale,Dublin,Shankill,12589824,2020-07-01,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-01,1,Standard
sale,Dublin,Terenure,12590439,2020-07-01,10,Standard
sale,Dublin,Dublin 2,12498347,2020-07-02,1,Premium
sale,Dublin,Dun Laoghaire,12452842,2020-07-02,1,Premium
sale,Dublin,Killiney,12560579,2020-07-02,1,Featured
sale,Dublin,Terenure,12590439,2020-07-02,5,Standard
sale,Dublin,Sandymount,12578752,2020-07-03,1,Standard
sale,Dublin,Terenure,12590439,2020-07-03,2,Standard
sale,Dublin,Ballsbridge,12498357,2020-07-04,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-07-04,3,Premium
sale,Dublin,Rathgar,12541476,2020-07-04,1,Standard
sale,Dublin,Sandyford,12320401,2020-07-04,3,Premium
sale,Dublin,Terenure,12590439,2020-07-04,2,Standard
sale,Dublin,Dalkey,12322773,2020-07-05,1,Standard
sale,Dublin,Foxrock,12251455,2020-07-05,1,Standard
sale,Dublin,Dundrum,12407845,2020-07-06,1,Standard
sale,Dublin,Foxrock,12251455,2020-07-06,1,Premium
sale,Dublin,Killiney,12560579,2020-07-06,1,Featured
sale,Dublin,Sandyford,12320401,2020-07-06,1,Standard
sale,Dublin,Shankill,12589824,2020-07-06,1,Standard
sale,Dublin,Terenure,12590439,2020-07-06,1,Standard
sale,Dublin,Dublin 2,12498350,2020-07-07,1,Premium
sale,Dublin,Rathgar,12541476,2020-07-07,1,Standard
sale,Dublin,Rathgar,12513890,2020-07-07,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-07-08,2,Featured
sale,Dublin,Dalkey,12322773,2020-07-08,1,Standard
sale,Dublin,Foxrock,12251455,2020-07-08,1,Premium
sale,Dublin,Killiney,12560579,2020-07-08,1,Featured
sale,Dublin,Rathgar,12541476,2020-07-08,3,Standard
sale,Dublin,Terenure,12590439,2020-07-08,2,Standard
sale,Cork,Cork City,12606408,2020-07-09,1,Premium
sale,Dublin,Foxrock,12251455,2020-07-09,1,Premium
sale,Dublin,Shankill,12589824,2020-07-09,1,Standard
sale,Dublin,Terenure,12590439,2020-07-09,1,Standard
sale,Dublin,Knocklyon,12498346,2020-07-10,1,Standard
sale,Dublin,Shankill,12589824,2020-07-10,1,Standard
sale,Cork,Cork City,12606408,2020-07-12,1,Premium
sale,Dublin,Terenure,12590439,2020-07-12,1,Standard
sale,Wicklow,Kilquade,12498353,2020-07-12,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-07-13,1,Standard
sale,Dublin,Dundrum,12407845,2020-07-13,3,Standard
sale,Dublin,Rathgar,12525764,2020-07-13,2,Standard
sale,Dublin,Ballsbridge,12498357,2020-07-14,1,Standard
sale,Dublin,Ballsbridge,12558354,2020-07-14,1,Featured
sale,Dublin,Dalkey,12322773,2020-07-14,12,Standard
sale,Dublin,Dublin 2,12619337,2020-07-14,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-07-14,1,Standard
sale,Dublin,Rathmichael,12073715,2020-07-14,1,Standard
sale,Dublin,Sandyford,12320401,2020-07-14,1,Standard
sale,Cork,Cork City,12606408,2020-07-15,1,Premium
sale,Dublin,Ballsbridge,12498357,2020-07-15,1,Standard
sale,Dublin,Rathgar,12513890,2020-07-15,1,Standard
sale,Dublin,Sandymount,12578752,2020-07-15,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-15,1,Standard
sale,Dublin,Terenure,12590439,2020-07-15,1,Standard
sale,Dublin,Dun Laoghaire,12452842,2020-07-16,1,Standard
sale,Dublin,Sandyford,12320401,2020-07-16,2,Standard
sale,Cork,Cork City,12606408,2020-07-17,1,Premium
sale,Dublin,Dalkey,12322773,2020-07-17,1,Standard
sale,Dublin,Terenure,12590439,2020-07-17,1,Standard
sale,Dublin,Rathmichael,12073715,2020-07-18,1,Standard
sale,Dublin,Foxrock,12251455,2020-07-20,1,Premium
sale,Dublin,Rathgar,12525246,2020-07-20,2,Featured
sale,Wicklow,Delgany,11627985,2020-07-20,1,Standard
sale,Dublin,Sandymount,12578752,2020-07-21,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-21,1,Standard
sale,Dublin,Terenure,12590439,2020-07-21,1,Standard
sale,Dublin,Dublin 2,12498350,2020-07-22,1,Standard
sale,Dublin,Sandymount,12578752,2020-07-23,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-23,1,Standard
sale,Dublin,Dublin 2,12498350,2020-07-24,1,Standard
sale,Dublin,Dublin 2,12619337,2020-07-24,1,Standard
sale,Dublin,Dundrum,12407845,2020-07-24,1,Standard
sale,Dublin,Monkstown,12645203,2020-07-24,2,Standard
sale,Dublin,Rathgar,12525246,2020-07-24,2,Featured
sale,Dublin,Sandyford,12320401,2020-07-24,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-24,2,Standard
sale,Dublin,Dublin 2,12498349,2020-07-25,1,Premium
sale,Dublin,Monkstown,12645203,2020-07-25,4,Standard
sale,Dublin,Sandyford,12320401,2020-07-25,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-25,1,Standard
sale,Dublin,Killiney,12498354,2020-07-26,3,Standard
sale,Dublin,Monkstown,12645203,2020-07-26,2,Standard
sale,Dublin,Rathgar,12525246,2020-07-26,1,Featured
sale,Cork,Cork City,12606408,2020-07-27,1,Premium
sale,Dublin,Ballsbridge,12498356,2020-07-27,1,Standard
sale,Dublin,Monkstown,12645203,2020-07-27,1,Standard
sale,Wicklow,Kilquade,12498353,2020-07-27,1,Standard
sale,Dublin,Blackrock,12651840,2020-07-28,2,Standard
sale,Dublin,Dublin 2,12498350,2020-07-28,1,Standard
sale,Dublin,Foxrock,12251455,2020-07-28,1,Premium
sale,Dublin,Knocklyon,12498346,2020-07-28,1,Standard
sale,Dublin,Monkstown,12645203,2020-07-28,4,Standard
sale,Dublin,Rathgar,12525246,2020-07-28,2,Featured
sale,Dublin,Rathgar,12525764,2020-07-28,2,Standard
sale,Dublin,Sandymount,12578752,2020-07-28,1,Standard
sale,Dublin,Stillorgan,12498351,2020-07-28,2,Standard
sale,Dublin,Blackrock,12651840,2020-07-29,4,Standard
sale,Dublin,Rathgar,12525764,2020-07-29,1,Standard
sale,Dublin,Ballsbridge,12498357,2020-07-30,1,Standard
sale,Dublin,Dublin 2,12498349,2020-07-30,1,Premium
sale,Dublin,Dublin 2,12498350,2020-07-30,1,Standard
sale,Dublin,Sandyford,12320401,2020-07-30,1,Standard
sale,Wicklow,Delgany,11627985,2020-07-30,1,Standard
sale,Dublin,Blackrock,12651840,2020-07-31,1,Standard
sale,Dublin,Dalkey,12657020,2020-07-31,1,Standard
sale,Dublin,Dublin 2,12498350,2020-07-31,1,Standard
sale,Dublin,Monkstown,12645203,2020-07-31,2,Standard
sale,Dublin,Monkstown,12645203,2020-08-01,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-02,1,Standard
sale,Dublin,Dalkey,12657020,2020-08-02,3,Standard
sale,Dublin,Stillorgan,12498351,2020-08-02,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-03,1,Standard
sale,Dublin,Dalkey,12657020,2020-08-03,5,Standard
sale,Dublin,Dublin 2,12619337,2020-08-03,2,Standard
sale,Dublin,Knocklyon,12498346,2020-08-03,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-03,2,Standard
sale,Dublin,Rathgar,12525246,2020-08-03,1,Featured
sale,Dublin,Rathgar,12525764,2020-08-03,1,Standard
sale,Dublin,Dalkey,12657020,2020-08-04,3,Premium
sale,Dublin,Killiney,12560579,2020-08-04,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-04,1,Standard
sale,Dublin,Stillorgan,12498351,2020-08-04,1,Standard
sale,Dublin,Dalkey,12657020,2020-08-05,2,Premium
sale,Dublin,Monkstown,12645203,2020-08-05,3,Standard
sale,Dublin,Shankill,12589824,2020-08-05,1,Premium
sale,Dublin,Dalkey,12657020,2020-08-06,1,Premium
sale,Dublin,Kilternan,12498355,2020-08-06,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-06,2,Standard
sale,Dublin,Rathgar,12525246,2020-08-06,1,Featured
sale,Wicklow,Kilquade,12498353,2020-08-06,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-07,1,Featured
sale,Dublin,Foxrock,12251455,2020-08-07,2,Standard
sale,Dublin,Rathgar,12525246,2020-08-07,1,Featured
sale,Dublin,Dublin 2,12498349,2020-08-08,1,Standard
sale,Dublin,Rathgar,12513890,2020-08-08,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-09,3,Featured
sale,Dublin,Dublin 2,12498347,2020-08-09,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-09,1,Standard
sale,Dublin,Rathgar,12525764,2020-08-09,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-10,3,Featured
sale,Dublin,Dalkey,12657020,2020-08-10,1,Premium
sale,Dublin,Dublin 2,12619337,2020-08-10,1,Standard
sale,Dublin,Foxrock,12251455,2020-08-10,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-10,1,Featured
sale,Dublin,Rathgar,12525764,2020-08-10,2,Standard
sale,Dublin,Ballsbridge,12558354,2020-08-11,1,Premium
sale,Dublin,Ballsbridge,12672757,2020-08-11,1,Standard
sale,Dublin,Foxrock,12251455,2020-08-11,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-11,2,Standard
sale,Dublin,Rathgar,12525764,2020-08-11,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-11,1,Featured
sale,Dublin,Rathmines,12672505,2020-08-11,1,Standard
sale,Dublin,Ballsbridge,12676826,2020-08-12,2,Standard
sale,Dublin,Blackrock,12651840,2020-08-12,1,Featured
sale,Dublin,Dublin 2,12619337,2020-08-12,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-12,1,Standard
sale,Cork,Cork City,12606408,2020-08-13,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-13,1,Featured
sale,Dublin,Rathgar,12525764,2020-08-13,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-13,7,Featured
sale,Dublin,Sandymount,12578752,2020-08-13,1,Featured
sale,Dublin,Monkstown,12645203,2020-08-14,1,Standard
sale,Dublin,Rathmines,12672505,2020-08-14,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-15,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-15,2,Featured
sale,Wicklow,Delgany,11627985,2020-08-15,1,Standard
sale,Dublin,Ballsbridge,12676826,2020-08-17,2,Standard
sale,Dublin,Blackrock,12651840,2020-08-17,1,Featured
sale,Dublin,Monkstown,12645203,2020-08-17,2,Standard
sale,Dublin,Rathmines,12672505,2020-08-17,1,Standard
sale,Dublin,Ballsbridge,12676826,2020-08-18,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-18,2,Featured
sale,Dublin,Blackrock,12651840,2020-08-19,1,Featured
sale,Dublin,Foxrock,12392324,2020-08-19,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-19,2,Standard
sale,Dublin,Ballsbridge,12558354,2020-08-20,1,Premium
sale,Dublin,Monkstown,12645203,2020-08-20,1,Standard
sale,Meath,Navan,12688670,2020-08-20,1,Standard
sale,Dublin,Blackrock,12651840,2020-08-21,1,Featured
sale,Dublin,Foxrock,12251455,2020-08-21,1,Standard
sale,Dublin,Monkstown,12645203,2020-08-21,1,Standard
sale,Dublin,Sandymount,12578752,2020-08-21,1,Featured
sale,Dublin,Dublin 2,12498350,2020-08-22,2,Standard
sale,Dublin,Dalkey,12657020,2020-08-23,1,Premium
sale,Dublin,Dublin 2,12498350,2020-08-23,1,Standard
sale,Wicklow,Delgany,11627985,2020-08-23,1,Standard
sale,Dublin,Ballsbridge,12672757,2020-08-24,1,Standard
sale,Dublin,Killiney,12560579,2020-08-24,2,Standard
sale,Dublin,Monkstown,12645203,2020-08-24,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-24,1,Standard
sale,Dublin,Rathgar,12525764,2020-08-24,1,Standard
sale,Dublin,Sandyford,12320401,2020-08-24,1,Standard
sale,Dublin,Ballsbridge,12676826,2020-08-25,1,Standard
sale,Dublin,Foxrock,12425398,2020-08-25,1,Standard
sale,Dublin,Sandyford,12320401,2020-08-25,1,Standard
sale,Dublin,Sandymount,12578752,2020-08-25,1,Featured
sale,Dublin,Clonskeagh,12699912,2020-08-26,4,Standard
sale,Dublin,Monkstown,12645203,2020-08-26,1,Standard
sale,Dublin,Rathgar,12525246,2020-08-26,2,Standard
sale,Dublin,Rathgar,12525764,2020-08-26,2,Standard
sale,Dublin,Clonskeagh,12699912,2020-08-27,2,Standard
sale,Dublin,Killiney,12560579,2020-08-27,2,Featured
sale,Dublin,Sandyford,12320401,2020-08-27,1,Standard
sale,Dublin,Clonskeagh,12699912,2020-08-28,1,Standard
sale,Dublin,Foxrock,12251455,2020-08-28,1,Standard
sale,Dublin,Killiney,12560579,2020-08-28,3,Featured
sale,Dublin,Shankill,12589824,2020-08-28,1,Premium
sale,Dublin,Blackrock,12651840,2020-08-29,1,Featured
sale,Dublin,Dublin 2,12498350,2020-08-29,1,Standard
sale,Dublin,Killiney,12560579,2020-08-29,1,Featured
sale,Dublin,Monkstown,12645203,2020-08-29,1,Standard
sale,Dublin,Raheny,12703956,2020-08-29,1,Standard
sale,Dublin,Sandyford,12320401,2020-08-29,1,Standard
sale,Dublin,Shankill,12589824,2020-08-29,1,Premium
sale,Dublin,Clonskeagh,12699912,2020-08-30,1,Standard
sale,Dublin,Dublin 2,12498349,2020-08-30,1,Standard
